latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp
16.932,-90.9,316.5,1.2,1.1,2015-05-06,1653,Terra,MODIS,29,6.1,302.2,7.6
16.732,-89.63,322.1,1.4,1.2,2015-05-06,1653,Terra,MODIS,71,6.1,305,15.5
16.853,-90.551,341.8,1.2,1.1,2015-05-06,1653,Terra,MODIS,90,6.1,307,45.3
16.902,-90.735,325.7,1.2,1.1,2015-05-06,1653,Terra,MODIS,76,6.1,306.1,18.5
16.903,-90.746,338.1,1.2,1.1,2015-05-06,1653,Terra,MODIS,87,6.1,305.1,39.1
16.892,-90.736,325.9,1.2,1.1,2015-05-06,1653,Terra,MODIS,72,6.1,304.6,17.2
16.834,-90.37,339,1.2,1.1,2015-05-06,1653,Terra,MODIS,88,6.1,305.1,38.9
16.832,-90.358,325.4,1.2,1.1,2015-05-06,1653,Terra,MODIS,75,6.1,303.6,14.3
15.902,-90.568,314.8,1.2,1.1,2015-05-06,1653,Terra,MODIS,35,6.1,301.1,8.3
16.771,-90.357,321.5,1.2,1.1,2015-05-06,1653,Terra,MODIS,46,6.1,305.5,7.6
16.781,-90.355,331.2,1.2,1.1,2015-05-06,1653,Terra,MODIS,82,6.1,305.5,22.2
16.73,-89.917,321.6,1.3,1.1,2015-05-06,1653,Terra,MODIS,46,6.1,307.8,12.6
16.662,-89.701,323.6,1.4,1.2,2015-05-06,1653,Terra,MODIS,73,6.1,304,17.5
16.561,-89.227,315.8,1.5,1.2,2015-05-06,1653,Terra,MODIS,53,6.1,300.7,11.5
17.059,-90.684,321.1,1.2,1.1,2015-05-06,1653,Terra,MODIS,68,6.1,304.7,10.9
17.002,-90.269,324.3,1.2,1.1,2015-05-06,1653,Terra,MODIS,47,6.1,305.1,13.1
16.908,-89.684,329,1.4,1.2,2015-05-06,1653,Terra,MODIS,78,6.1,303.5,26.6
17.004,-90.28,323.6,1.2,1.1,2015-05-06,1653,Terra,MODIS,33,6.1,305.6,12.1
16.957,-90.049,329.9,1.3,1.1,2015-05-06,1653,Terra,MODIS,81,6.1,307.6,24.8
17.003,-90.339,328,1.2,1.1,2015-05-06,1653,Terra,MODIS,79,6.1,304.8,20.8
17.052,-90.641,317.9,1.2,1.1,2015-05-06,1653,Terra,MODIS,56,6.1,302.7,6.6
17.005,-90.351,338,1.2,1.1,2015-05-06,1653,Terra,MODIS,87,6.1,305,38.9
16.847,-89.379,323.4,1.4,1.2,2015-05-06,1653,Terra,MODIS,73,6.1,303.7,20.3
16.895,-89.673,319.3,1.4,1.2,2015-05-06,1653,Terra,MODIS,48,6.1,300.2,11.6
16.852,-89.538,318,1.4,1.2,2015-05-06,1653,Terra,MODIS,53,6.1,302.1,10.5
16.887,-89.751,345.8,1.3,1.1,2015-05-06,1653,Terra,MODIS,93,6.1,307.8,63.4
16.989,-90.377,321.6,1.2,1.1,2015-05-06,1653,Terra,MODIS,70,6.1,303.9,11.5
16.702,-90.375,322.3,1.2,1.1,2015-05-06,1653,Terra,MODIS,72,6.1,305.2,11
16.67,-90.427,322.3,1.2,1.1,2015-05-06,1653,Terra,MODIS,70,6.1,302.5,12.7
16.638,-90.297,319.4,1.3,1.1,2015-05-06,1653,Terra,MODIS,64,6.1,302.9,11.5
16.372,-89.204,313.1,1.5,1.2,2015-05-06,1653,Terra,MODIS,24,6.1,296.7,9.9
15.889,-90.297,326.3,1.3,1.1,2015-05-06,1653,Terra,MODIS,79,6.1,302,23.5
15.686,-89.941,319.9,1.4,1.2,2015-05-06,1653,Terra,MODIS,72,6.1,300.7,18
15.688,-89.954,331.2,1.4,1.2,2015-05-06,1653,Terra,MODIS,84,6.1,300.7,37.6
15.893,-90.511,319.1,1.2,1.1,2015-05-06,1653,Terra,MODIS,69,6.1,301.9,14.5
15.891,-90.309,325.3,1.3,1.1,2015-05-06,1653,Terra,MODIS,78,6.1,301.9,22.6
15.902,-90.319,314.3,1.3,1.1,2015-05-06,1653,Terra,MODIS,57,6.1,301,9.1
15.954,-90.64,313.9,1.2,1.1,2015-05-06,1653,Terra,MODIS,40,6.1,300.9,6.7
16.04,-91.185,322.3,1.1,1.1,2015-05-06,1653,Terra,MODIS,72,6.1,302.3,15.8
16.068,-90.7,316.7,1.2,1.1,2015-05-06,1653,Terra,MODIS,58,6.1,302,7.6
16.365,-89.816,324.6,1.4,1.2,2015-05-06,1653,Terra,MODIS,77,6.1,302.8,21.1
16.381,-89.915,339.1,1.3,1.1,2015-05-06,1653,Terra,MODIS,89,6.1,304.6,49
16.363,-89.804,328.8,1.4,1.2,2015-05-06,1653,Terra,MODIS,81,6.1,304.3,28.9
16.353,-89.742,312.2,1.4,1.2,2015-05-06,1653,Terra,MODIS,41,6.1,300.5,7
15.994,-90.38,328.6,1.3,1.1,2015-05-06,1653,Terra,MODIS,81,6.1,303,26.6
16.112,-89.967,322.6,1.3,1.1,2015-05-06,1653,Terra,MODIS,74,6.1,303.6,16
16.126,-89.421,318.4,1.4,1.2,2015-05-06,1653,Terra,MODIS,67,6.1,303.9,12.7
16.135,-89.474,315.5,1.4,1.2,2015-05-06,1653,Terra,MODIS,59,6.1,300.7,9
16.15,-89.891,316.8,1.3,1.1,2015-05-06,1653,Terra,MODIS,43,6.1,303.1,8.4
16.114,-89.979,320.1,1.3,1.1,2015-05-06,1653,Terra,MODIS,70,6.1,303,12.3
16.195,-89.909,324,1.3,1.1,2015-05-06,1653,Terra,MODIS,73,6.1,309.8,17.8
16.212,-90.264,317.3,1.3,1.1,2015-05-06,1653,Terra,MODIS,62,6.1,302,9.1
16.197,-89.984,323.8,1.3,1.1,2015-05-06,1653,Terra,MODIS,76,6.1,303.2,17.9
16.099,-89.521,316.4,1.4,1.2,2015-05-06,1653,Terra,MODIS,46,6.1,302.5,12.1
16.094,-89.746,316.8,1.4,1.2,2015-05-06,1653,Terra,MODIS,62,6.1,303.1,10.1
16.075,-89.632,317.4,1.4,1.2,2015-05-06,1653,Terra,MODIS,66,6.1,300.4,13.5
16.08,-89.703,319,1.4,1.2,2015-05-06,1653,Terra,MODIS,69,6.1,302.3,12.8
16.079,-90.395,317.4,1.3,1.1,2015-05-06,1653,Terra,MODIS,65,6.1,303.1,7.5
16.094,-89.983,335.3,1.3,1.1,2015-05-06,1653,Terra,MODIS,86,6.1,302.6,39.8
16.168,-90.374,321.1,1.3,1.1,2015-05-06,1653,Terra,MODIS,72,6.1,302.7,13.7
16.042,-89.604,328,1.4,1.2,2015-05-06,1653,Terra,MODIS,80,6.1,301.7,30.4
16.044,-89.617,312.9,1.4,1.2,2015-05-06,1653,Terra,MODIS,34,6.1,300.3,5.9
16.104,-89.981,325.4,1.3,1.1,2015-05-06,1653,Terra,MODIS,70,6.1,302.3,19.1
16.053,-89.798,323.4,1.4,1.2,2015-05-06,1653,Terra,MODIS,68,6.1,302.7,18.5
16.036,-89.763,331.4,1.4,1.2,2015-05-06,1653,Terra,MODIS,83,6.1,301.3,34.1
16.039,-89.775,323.3,1.4,1.2,2015-05-06,1653,Terra,MODIS,58,6.1,300.8,18.2
16.039,-90.086,318.8,1.3,1.1,2015-05-06,1653,Terra,MODIS,69,6.1,302.3,10.3
16.097,-90.38,325.4,1.3,1.1,2015-05-06,1653,Terra,MODIS,56,6.1,302.8,15
16.056,-90.255,318.7,1.3,1.1,2015-05-06,1653,Terra,MODIS,69,6.1,301.6,12.1
16.025,-90.188,323.4,1.3,1.1,2015-05-06,1653,Terra,MODIS,75,6.1,302.4,17.9
15.954,-89.692,315.2,1.4,1.2,2015-05-06,1653,Terra,MODIS,61,6.1,302,8.7
15.912,-89.764,317.6,1.4,1.2,2015-05-06,1653,Terra,MODIS,67,6.1,301.4,11.9
15.891,-89.637,314,1.4,1.2,2015-05-06,1653,Terra,MODIS,50,6.1,301.2,7.4
15.894,-89.629,314.4,1.4,1.2,2015-05-06,1653,Terra,MODIS,60,6.1,301.4,9.2
15.767,-89.413,313.6,1.5,1.2,2015-05-06,1653,Terra,MODIS,41,6.1,299.1,9.9
16.049,-91.183,318.4,1.1,1.1,2015-05-06,1653,Terra,MODIS,57,6.1,302.4,10.6
16.056,-91.225,316.1,1.1,1.1,2015-05-06,1653,Terra,MODIS,58,6.1,300.3,10.5
15.938,-90.16,320.5,1.3,1.1,2015-05-06,1653,Terra,MODIS,67,6.1,300.4,16.4
16.034,-91.059,316.9,1.2,1.1,2015-05-06,1653,Terra,MODIS,62,6.1,301.7,8.9
16.035,-91.07,341,1.2,1.1,2015-05-06,1653,Terra,MODIS,90,6.1,301.7,46.4
15.848,-89.677,314.6,1.4,1.2,2015-05-06,1653,Terra,MODIS,61,6.1,299.7,11.1
15.871,-89.817,328.2,1.4,1.2,2015-05-06,1653,Terra,MODIS,81,6.1,301,31
16.053,-91.056,314.3,1.2,1.1,2015-05-06,1653,Terra,MODIS,48,6.1,300.6,6.1
15.861,-89.818,313.2,1.4,1.2,2015-05-06,1653,Terra,MODIS,56,6.1,301,7.6
15.952,-90.494,327.7,1.2,1.1,2015-05-06,1653,Terra,MODIS,80,6.1,302.6,24.4
15.77,-89.406,316.4,1.5,1.2,2015-05-06,1653,Terra,MODIS,64,6.1,299.4,15.1
15.739,-90.07,321.4,1.3,1.1,2015-05-06,1653,Terra,MODIS,74,6.1,299.9,16.6
15.853,-90.778,323.3,1.2,1.1,2015-05-06,1653,Terra,MODIS,63,6.1,305.3,14.8
15.998,-91.105,317.9,1.2,1.1,2015-05-06,1653,Terra,MODIS,65,6.1,301.7,9.1
15.688,-89.401,318.4,1.5,1.2,2015-05-06,1653,Terra,MODIS,69,6.1,297.9,20.4
15.728,-89.638,313.5,1.4,1.2,2015-05-06,1653,Terra,MODIS,58,6.1,298.9,10.1
15.807,-90.115,320.9,1.3,1.1,2015-05-06,1653,Terra,MODIS,73,6.1,299.4,19.2
15.647,-89.092,319.5,1.6,1.2,2015-05-06,1653,Terra,MODIS,64,6.1,302.9,17.9
15.894,-90.581,316.3,1.2,1.1,2015-05-06,1653,Terra,MODIS,47,6.1,301.5,8.8
15.706,-89.314,316.5,1.5,1.2,2015-05-06,1653,Terra,MODIS,66,6.1,298.4,17.3
15.948,-90.914,317.3,1.2,1.1,2015-05-06,1653,Terra,MODIS,64,6.1,300.7,10.1
15.949,-90.925,328.8,1.2,1.1,2015-05-06,1653,Terra,MODIS,81,6.1,300.3,25.5
15.891,-90.499,344.4,1.2,1.1,2015-05-06,1653,Terra,MODIS,92,6.1,302.1,62.3
15.841,-90.195,319.6,1.3,1.1,2015-05-06,1653,Terra,MODIS,71,6.1,301.2,16.5
15.809,-90.127,313,1.3,1.1,2015-05-06,1653,Terra,MODIS,56,6.1,299.1,8.8
15.767,-90.053,317.7,1.3,1.1,2015-05-06,1653,Terra,MODIS,63,6.1,299.9,12.8
15.81,-90.508,327.6,1.3,1.1,2015-05-06,1653,Terra,MODIS,80,6.1,300.8,23.9
15.858,-90.743,323.7,1.2,1.1,2015-05-06,1653,Terra,MODIS,76,6.1,302.9,16.8
15.965,-91.422,314.8,1.1,1.1,2015-05-06,1653,Terra,MODIS,51,6.1,295.2,11.8
15.808,-90.304,326.3,1.3,1.1,2015-05-06,1653,Terra,MODIS,79,6.1,302.4,22.4
15.81,-90.316,323.9,1.3,1.1,2015-05-06,1653,Terra,MODIS,77,6.1,302.3,18.9
15.769,-90.065,326.6,1.3,1.1,2015-05-06,1653,Terra,MODIS,80,6.1,299.9,27
15.812,-90.328,319.7,1.3,1.1,2015-05-06,1653,Terra,MODIS,71,6.1,303,13.7
15.881,-90.762,335.5,1.2,1.1,2015-05-06,1653,Terra,MODIS,86,6.1,302.8,34.1
15.874,-90.584,315,1.2,1.1,2015-05-06,1653,Terra,MODIS,45,6.1,301.3,8.4
15.752,-89.91,315.5,1.4,1.2,2015-05-06,1653,Terra,MODIS,64,6.1,299.2,12.1
15.867,-90.741,319.5,1.2,1.1,2015-05-06,1653,Terra,MODIS,28,6.1,302.4,10.8
15.911,-91.081,316.6,1.2,1.1,2015-05-06,1653,Terra,MODIS,62,6.1,300.5,9.4
15.849,-90.629,314.8,1.2,1.1,2015-05-06,1653,Terra,MODIS,57,6.1,302.7,9.2
15.714,-89.986,319,1.3,1.2,2015-05-06,1653,Terra,MODIS,65,6.1,300.4,14.3
15.72,-90.087,320.5,1.3,1.1,2015-05-06,1653,Terra,MODIS,57,6.1,300,16.5
15.717,-89.999,314.7,1.3,1.1,2015-05-06,1653,Terra,MODIS,43,6.1,299.5,8.2
15.614,-89.638,323.2,1.4,1.2,2015-05-06,1653,Terra,MODIS,75,6.1,299.8,22.1
15.816,-90.612,314.4,1.2,1.1,2015-05-06,1653,Terra,MODIS,39,6.1,300.4,8.1
15.845,-90.791,320.7,1.2,1.1,2015-05-06,1653,Terra,MODIS,57,6.1,304.5,12.1
15.735,-90.046,329,1.3,1.1,2015-05-06,1653,Terra,MODIS,82,6.1,300.7,29.1
15.613,-89.306,317.9,1.5,1.2,2015-05-06,1653,Terra,MODIS,69,6.1,299.1,18.2
15.616,-89.651,322.7,1.4,1.2,2015-05-06,1653,Terra,MODIS,50,6.1,299.7,19.8
15.704,-90.053,315.1,1.3,1.1,2015-05-06,1653,Terra,MODIS,63,6.1,299.7,10
15.78,-90.513,321.6,1.3,1.1,2015-05-06,1653,Terra,MODIS,56,6.1,301.1,14.7
15.633,-89.687,314.3,1.4,1.2,2015-05-06,1653,Terra,MODIS,40,6.1,300.3,9.8
15.644,-89.819,311.9,1.4,1.2,2015-05-06,1653,Terra,MODIS,52,6.1,298.5,8.8
15.753,-90.471,321.5,1.3,1.1,2015-05-06,1653,Terra,MODIS,73,6.1,301.6,15.3
15.787,-90.676,318.2,1.2,1.1,2015-05-06,1653,Terra,MODIS,68,6.1,299.9,13.4
15.777,-90.619,343.8,1.2,1.1,2015-05-06,1653,Terra,MODIS,92,6.1,301.8,58.7
15.77,-90.708,312,1.2,1.1,2015-05-06,1653,Terra,MODIS,42,6.1,300.3,6.4
15.777,-90.625,337.5,1.2,1.1,2015-05-06,1653,Terra,MODIS,88,6.1,300.6,43.1
15.775,-90.614,345.1,1.2,1.1,2015-05-06,1653,Terra,MODIS,92,6.1,301.6,60.6
15.751,-90.466,317.8,1.3,1.1,2015-05-06,1653,Terra,MODIS,67,6.1,301.6,10.9
15.607,-89.632,324,1.4,1.2,2015-05-06,1653,Terra,MODIS,73,6.1,301,24.2
15.558,-89.264,317.9,1.5,1.2,2015-05-06,1653,Terra,MODIS,0,6.1,303.4,13.4
15.765,-90.615,326.2,1.2,1.1,2015-05-06,1653,Terra,MODIS,78,6.1,301.5,22.3
15.609,-89.645,337.3,1.4,1.2,2015-05-06,1653,Terra,MODIS,88,6.1,300.6,53.4
15.756,-90.558,318.1,1.2,1.1,2015-05-06,1653,Terra,MODIS,67,6.1,302.2,11.9
15.707,-90.317,333,1.3,1.1,2015-05-06,1653,Terra,MODIS,85,6.1,301.2,37.6
15.682,-90.225,322.3,1.3,1.1,2015-05-06,1653,Terra,MODIS,72,6.1,300.9,18.6
15.605,-89.686,320.7,1.4,1.2,2015-05-06,1653,Terra,MODIS,51,6.1,301,18.4
15.739,-90.514,313.3,1.3,1.1,2015-05-06,1653,Terra,MODIS,46,6.1,300,5.8
15.72,-90.4,313.1,1.3,1.1,2015-05-06,1653,Terra,MODIS,55,6.1,300.3,6.9
15.737,-90.503,328,1.3,1.1,2015-05-06,1653,Terra,MODIS,81,6.1,301.3,25.9
15.607,-89.698,319.5,1.4,1.2,2015-05-06,1653,Terra,MODIS,71,6.1,301.1,17.6
15.694,-90.234,317.3,1.3,1.1,2015-05-06,1653,Terra,MODIS,29,6.1,301.2,11
15.749,-90.642,328.9,1.2,1.1,2015-05-06,1653,Terra,MODIS,81,6.1,301,27.1
15.609,-89.711,321.3,1.4,1.2,2015-05-06,1653,Terra,MODIS,73,6.1,301.3,19.4
15.546,-89.396,311.5,1.5,1.2,2015-05-06,1653,Terra,MODIS,46,6.1,298.2,9.6
17.063,-89.567,327.5,1.4,1.2,2015-05-06,1653,Terra,MODIS,78,6.1,302.5,29.1
17.814,-90.339,326,1.2,1.1,2015-05-06,1653,Terra,MODIS,72,6.1,301.9,19.9
17.451,-90.619,326.4,1.2,1.1,2015-05-06,1653,Terra,MODIS,76,6.1,306.4,13.1
17.347,-89.987,323.1,1.3,1.1,2015-05-06,1653,Terra,MODIS,73,6.1,302.7,17.4
17.498,-90.973,339.2,1.1,1.1,2015-05-06,1653,Terra,MODIS,88,6.1,305.1,34.8
17.5,-90.983,332.2,1.1,1.1,2015-05-06,1653,Terra,MODIS,82,6.1,305.6,21.3
17.492,-90.969,324.8,1.1,1.1,2015-05-06,1653,Terra,MODIS,56,6.1,303.1,13.5
17.412,-90.52,332.1,1.2,1.1,2015-05-06,1653,Terra,MODIS,82,6.1,307.8,21.1
17.494,-90.98,340.5,1.1,1.1,2015-05-06,1653,Terra,MODIS,89,6.1,306.7,37.9
17.298,-89.941,341.3,1.3,1.1,2015-05-06,1653,Terra,MODIS,90,6.1,302.7,53.6
17.3,-89.953,322,1.3,1.1,2015-05-06,1653,Terra,MODIS,71,6.1,302.2,15.2
17.199,-89.964,331.8,1.3,1.1,2015-05-06,1653,Terra,MODIS,82,6.1,303.8,29.8
17.201,-89.975,327.4,1.3,1.1,2015-05-06,1653,Terra,MODIS,78,6.1,305.1,21.2
17.197,-89.952,327.4,1.3,1.1,2015-05-06,1653,Terra,MODIS,74,6.1,302.7,23.2
17.065,-89.579,319.2,1.4,1.2,2015-05-06,1653,Terra,MODIS,65,6.1,300.3,14.7
15.031,-89.405,321.3,1.5,1.2,2015-05-06,1654,Terra,MODIS,57,6.1,304.4,14.5
15.417,-91.645,315.2,1.1,1.1,2015-05-06,1654,Terra,MODIS,41,6.1,302.2,6.9
15.547,-89.834,312.7,1.4,1.2,2015-05-06,1654,Terra,MODIS,58,6.1,300.7,7.3
15.649,-90.465,318.6,1.3,1.1,2015-05-06,1654,Terra,MODIS,65,6.1,301.4,11.7
15.442,-89.653,317.9,1.4,1.2,2015-05-06,1654,Terra,MODIS,51,6.1,299.2,14.3
15.715,-90.554,331.2,1.2,1.1,2015-05-06,1654,Terra,MODIS,83,6.1,301.6,32.8
15.717,-90.565,316.8,1.2,1.1,2015-05-06,1654,Terra,MODIS,65,6.1,300.8,10.8
15.543,-89.44,312,1.5,1.2,2015-05-06,1654,Terra,MODIS,51,6.1,297.8,10.2
15.545,-89.453,320.4,1.5,1.2,2015-05-06,1654,Terra,MODIS,72,6.1,297.1,23
15.601,-89.857,312.5,1.4,1.2,2015-05-06,1654,Terra,MODIS,53,6.1,300.7,8.1
15.616,-89.949,314.4,1.4,1.2,2015-05-06,1654,Terra,MODIS,61,6.1,297.1,11.2
15.744,-90.86,314.6,1.2,1.1,2015-05-06,1654,Terra,MODIS,56,6.1,301.2,7.6
15.704,-90.485,327.2,1.3,1.1,2015-05-06,1654,Terra,MODIS,80,6.1,303.1,24
15.705,-90.496,331.9,1.3,1.1,2015-05-06,1654,Terra,MODIS,84,6.1,303.8,32.3
15.584,-89.755,316.1,1.4,1.2,2015-05-06,1654,Terra,MODIS,65,6.1,300.5,12.1
15.692,-90.475,328.5,1.3,1.1,2015-05-06,1654,Terra,MODIS,81,6.1,301.4,27.4
15.696,-90.498,313.2,1.3,1.1,2015-05-06,1654,Terra,MODIS,49,6.1,300.5,6.7
15.694,-90.487,324.6,1.3,1.1,2015-05-06,1654,Terra,MODIS,77,6.1,301,21.2
15.548,-89.668,323,1.4,1.2,2015-05-06,1654,Terra,MODIS,25,6.1,301.4,20.7
15.547,-89.788,322.3,1.4,1.2,2015-05-06,1654,Terra,MODIS,75,6.1,300.6,21
15.652,-90.292,312.8,1.3,1.1,2015-05-06,1654,Terra,MODIS,54,6.1,299.8,7
15.742,-90.849,315.9,1.2,1.1,2015-05-06,1654,Terra,MODIS,61,6.1,300.7,9.4
15.649,-90.595,313.9,1.2,1.1,2015-05-06,1654,Terra,MODIS,41,6.1,301.2,7.8
15.616,-90.388,320.6,1.3,1.1,2015-05-06,1654,Terra,MODIS,41,6.1,300.2,13.5
15.447,-89.679,321.1,1.4,1.2,2015-05-06,1654,Terra,MODIS,46,6.1,299,19.9
15.628,-90.397,337.5,1.3,1.1,2015-05-06,1654,Terra,MODIS,86,6.1,302.2,43.3
15.541,-89.795,321.7,1.4,1.2,2015-05-06,1654,Terra,MODIS,75,6.1,300.6,20.5
15.63,-90.409,331.1,1.3,1.1,2015-05-06,1654,Terra,MODIS,71,6.1,301.5,30.3
15.539,-89.782,313.2,1.4,1.2,2015-05-06,1654,Terra,MODIS,37,6.1,300.1,8.7
15.618,-90.4,323.5,1.3,1.1,2015-05-06,1654,Terra,MODIS,63,6.1,299.4,18.5
15.648,-90.585,314.6,1.2,1.1,2015-05-06,1654,Terra,MODIS,50,6.1,300.1,8.4
15.619,-90.471,315.6,1.3,1.1,2015-05-06,1654,Terra,MODIS,35,6.1,301.2,8.5
15.461,-89.442,315.2,1.5,1.2,2015-05-06,1654,Terra,MODIS,26,6.1,300.4,10.2
15.508,-89.724,311.3,1.4,1.2,2015-05-06,1654,Terra,MODIS,51,6.1,298.8,9.3
15.449,-89.693,320.8,1.4,1.2,2015-05-06,1654,Terra,MODIS,68,6.1,298,20.8
15.621,-90.482,313.7,1.3,1.1,2015-05-06,1654,Terra,MODIS,44,6.1,301.3,6.9
15.646,-90.827,326.8,1.2,1.1,2015-05-06,1654,Terra,MODIS,79,6.1,301.3,24.2
15.554,-90.067,315.5,1.3,1.1,2015-05-06,1654,Terra,MODIS,55,6.1,303.4,9.9
15.568,-90.409,319.4,1.3,1.1,2015-05-06,1654,Terra,MODIS,71,6.1,300.2,15.2
15.648,-90.838,333.8,1.2,1.1,2015-05-06,1654,Terra,MODIS,85,6.1,301.7,36.1
15.51,-89.931,321.5,1.4,1.2,2015-05-06,1654,Terra,MODIS,75,6.1,302.6,18.5
15.596,-90.452,318.7,1.3,1.1,2015-05-06,1654,Terra,MODIS,70,6.1,299.9,13.5
15.785,-91.753,332.7,1.1,1,2015-05-06,1654,Terra,MODIS,81,6.1,307.6,21.8
15.453,-89.652,334,1.4,1.2,2015-05-06,1654,Terra,MODIS,86,6.1,298.7,45.7
15.57,-90.421,319.2,1.3,1.1,2015-05-06,1654,Terra,MODIS,71,6.1,300.1,15.1
15.452,-91.03,312.2,1.2,1.1,2015-05-06,1654,Terra,MODIS,50,6.1,300.6,6.6
15.118,-89.109,314.2,1.6,1.2,2015-05-06,1654,Terra,MODIS,61,6.1,299.3,14.2
15.434,-89.702,317.4,1.4,1.2,2015-05-06,1654,Terra,MODIS,69,6.1,298.8,14.6
15.436,-89.716,316.3,1.4,1.2,2015-05-06,1654,Terra,MODIS,57,6.1,296.9,13.8
15.437,-89.853,314.2,1.4,1.2,2015-05-06,1654,Terra,MODIS,63,6.1,297.3,13.5
15.495,-90.66,311.4,1.2,1.1,2015-05-06,1654,Terra,MODIS,33,6.1,299.9,7.3
15.264,-89.863,337.5,1.4,1.2,2015-05-06,1654,Terra,MODIS,88,6.1,301.8,50
15.287,-89.871,323.7,1.4,1.2,2015-05-06,1654,Terra,MODIS,63,6.1,304.1,18.2
15.444,-90.655,313.5,1.2,1.1,2015-05-06,1654,Terra,MODIS,60,6.1,299.5,10.4
15.446,-90.668,316.5,1.2,1.1,2015-05-06,1654,Terra,MODIS,67,6.1,299.6,13.4
15.187,-89.102,326.8,1.6,1.2,2015-05-06,1654,Terra,MODIS,81,6.1,301.2,34.9
15.285,-89.879,321.5,1.4,1.2,2015-05-06,1654,Terra,MODIS,54,6.1,304,12.3
15.616,-91.916,318.9,1.1,1,2015-05-06,1654,Terra,MODIS,63,6.1,302.3,8.9
15.244,-89.868,312.2,1.4,1.2,2015-05-06,1654,Terra,MODIS,25,6.1,300.4,8
15.263,-89.851,330.5,1.4,1.2,2015-05-06,1654,Terra,MODIS,84,6.1,300.3,34.5
15.265,-90.63,319.4,1.3,1.1,2015-05-06,1654,Terra,MODIS,66,6.1,304.4,10.2
15.32,-90.657,317.6,1.2,1.1,2015-05-06,1654,Terra,MODIS,50,6.1,303.3,9.5
15.345,-90.549,317.2,1.3,1.1,2015-05-06,1654,Terra,MODIS,62,6.1,304.6,11.2
15.321,-90.652,320.3,1.2,1.1,2015-05-06,1654,Terra,MODIS,71,6.1,303.8,12.3
15.347,-90.561,316.3,1.3,1.1,2015-05-06,1654,Terra,MODIS,55,6.1,304.7,10.2
15.028,-89.392,321.7,1.5,1.2,2015-05-06,1654,Terra,MODIS,56,6.1,303.9,16.1
14.981,-89.463,328.6,1.5,1.2,2015-05-06,1654,Terra,MODIS,78,6.1,308.3,25.8
15.002,-90.149,314,1.4,1.2,2015-05-06,1654,Terra,MODIS,22,6.1,300.3,9.8
15.001,-89.447,327.9,1.5,1.2,2015-05-06,1654,Terra,MODIS,80,6.1,304.9,27.7
15.073,-90.208,333.5,1.3,1.1,2015-05-06,1654,Terra,MODIS,85,6.1,304.2,37.2
14.866,-89.259,318.6,1.6,1.2,2015-05-06,1654,Terra,MODIS,64,6.1,305.7,12.5
14.905,-90.309,322.3,1.3,1.1,2015-05-06,1654,Terra,MODIS,35,6.1,304.9,10.7
14.903,-90.298,333.4,1.3,1.1,2015-05-06,1654,Terra,MODIS,84,6.1,305.5,31.8
14.299,-89.601,325,1.5,1.2,2015-05-06,1654,Terra,MODIS,47,6.1,307.6,14
14.893,-90.297,324.2,1.3,1.1,2015-05-06,1654,Terra,MODIS,45,6.1,306,14.3
14.893,-90.291,323.1,1.3,1.1,2015-05-06,1654,Terra,MODIS,37,6.1,306.4,11.4
14.776,-90.714,320.2,1.3,1.1,2015-05-06,1654,Terra,MODIS,61,6.1,303.4,14.6
14.776,-90.708,319.6,1.3,1.1,2015-05-06,1654,Terra,MODIS,62,6.1,303.2,13.6
14.966,-90.939,318.4,1.2,1.1,2015-05-06,1654,Terra,MODIS,37,6.1,304.9,7.9
14.967,-90.95,336.1,1.2,1.1,2015-05-06,1654,Terra,MODIS,86,6.1,306.1,36.4
14.333,-91.024,320,1.2,1.1,2015-05-06,1654,Terra,MODIS,62,6.1,306.8,12.2
14.126,-91.195,341.1,1.2,1.1,2015-05-06,1654,Terra,MODIS,88,6.1,303.2,45.1
14.092,-90.925,323.2,1.2,1.1,2015-05-06,1654,Terra,MODIS,43,6.1,305.2,11
14.124,-90.931,327.9,1.2,1.1,2015-05-06,1654,Terra,MODIS,73,6.1,306.4,20.1
14.126,-90.943,343.4,1.2,1.1,2015-05-06,1654,Terra,MODIS,90,6.1,306.2,52
14.016,-90.837,319.3,1.3,1.1,2015-05-06,1654,Terra,MODIS,46,6.1,304.6,8.6
14.055,-91.018,324.6,1.2,1.1,2015-05-06,1654,Terra,MODIS,26,6.1,307.1,12.7
14.124,-91.184,341.4,1.2,1.1,2015-05-06,1654,Terra,MODIS,89,6.1,303.5,45.5
15.538,-89.627,314.8,3.1,1.7,2015-05-06,1959,Aqua,MODIS,37,6.1,295,33.1
14.146,-91.658,328.2,2.1,1.4,2015-05-06,1959,Aqua,MODIS,68,6.1,301.3,38.7
14.016,-91.211,336.7,2.2,1.4,2015-05-06,1959,Aqua,MODIS,86,6.1,299.6,92
14.018,-91.19,343.2,2.2,1.4,2015-05-06,1959,Aqua,MODIS,91,6.1,299.2,128.9
14.12,-91.208,317.7,2.2,1.4,2015-05-06,1959,Aqua,MODIS,60,6.1,297.6,21.9
14.122,-91.188,319,2.2,1.5,2015-05-06,1959,Aqua,MODIS,61,6.1,297.5,24.2
14.955,-90.955,320.2,2.4,1.5,2015-05-06,1959,Aqua,MODIS,51,6.1,304.6,25.4
14.289,-90.967,323.1,2.3,1.5,2015-05-06,1959,Aqua,MODIS,72,6.1,291,50.1
